time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
5199.933475	18.271446	6.858644	2.664003	55
5200.978933	18.189196	6.868113	2.648354	56
5201.957730	18.775656	6.851546	2.740354	57
5202.995179	19.108524	6.848102	2.790339	58
5203.969517	18.973587	6.860248	2.765729	59
5205.009418	20.362694	6.869684	2.964139	60
5205.985521	19.883734	6.839597	2.907150	61
5207.024093	21.026125	6.844423	3.072009	62
5208.001790	20.045212	6.836619	2.932036	63
5209.039858	20.741018	6.860197	3.023386	64
5210.017547	20.506048	6.860875	2.988839	65
5211.050068	20.289923	6.858909	2.958185	66
5212.045785	20.729696	6.857411	3.022962	67
5213.083542	19.248543	6.861248	2.805400	68
5214.061578	21.584297	6.854567	3.148893	69
5215.107049	18.031586	6.873347	2.623407	70
5216.078333	22.776649	6.854194	3.323024	71
5217.120096	16.523075	6.855669	2.410133	72
5218.084772	23.106735	6.845304	3.375560	73
5219.153373	16.988249	6.843791	2.482287	74
5220.104109	23.276827	6.839972	3.403059	75
5221.176296	17.553890	6.849304	2.562872	76
5222.121977	23.699883	6.867543	3.450999	77
5223.197753	17.813635	6.865186	2.594778	78
5224.140454	23.467419	6.837555	3.432136	79
5225.218042	18.128162	6.861286	2.642094	80
5226.158996	22.672909	6.858957	3.305592	81
5227.236859	19.275745	6.850086	2.813942	82
5228.188558	21.865389	6.858935	3.187870	83
5229.255725	19.783684	6.842171	2.891434	84
5230.197587	21.753754	6.860393	3.170920	85
5231.275483	20.259872	6.849545	2.957842	86
5232.217099	21.675188	6.865145	3.157280	87
5233.293796	20.109663	6.857537	2.932491	88
5234.236438	21.591341	6.836040	3.158458	89
5235.311590	19.818937	6.852005	2.892429	90
5236.267904	22.410925	6.861375	3.266244	91
5237.331403	18.684990	6.837708	2.732639	92
5238.276615	21.936272	6.860673	3.197393	93
5239.347688	18.563320	6.860016	2.706017	94
5240.297168	23.064392	6.873701	3.355455	95
5241.362948	18.534950	6.858727	2.702390	96
5242.319259	23.637869	6.846811	3.452391	97
5243.378125	19.351940	6.857468	2.822024	98
5244.349948	24.599586	6.862633	3.584570	99
5245.381035	20.274181	6.829314	2.968700	100
5246.369769	24.898415	6.850159	3.634721	101
5247.395411	22.766743	6.849197	3.324002	102
5248.378133	25.086681	6.843004	3.666034	103
5249.412433	24.931129	6.863055	3.632658	104
5250.400669	24.860361	6.850993	3.628724	105
5251.442177	26.167915	6.859414	3.814891	106
5252.420697	23.751526	6.811579	3.486934	107
5253.461529	26.264048	6.868336	3.823932	108
5254.440563	22.844919	6.837224	3.341257	109
5255.472419	25.582651	6.842331	3.738880	110
5256.459866	21.567606	6.832492	3.156624	111
5257.493396	24.894789	6.857485	3.630309	112
5258.475679	20.405952	6.855563	2.976554	113
5259.514280	23.324564	6.846272	3.406900	114
5260.499774	20.236752	6.842537	2.957493	115
5261.533540	22.235094	6.842031	3.249780	116
5262.516713	20.412136	6.848039	2.980727	117
5263.552772	21.526293	6.857186	3.139232	118
5264.533528	20.770826	6.863828	3.026129	119
5265.569768	21.029701	6.839921	3.074553	120
5266.553336	20.992933	6.850655	3.064369	121
5267.587220	20.742350	6.849588	3.028262	122
5268.573181	21.177275	6.851209	3.091028	123
5269.614925	20.879452	6.850045	3.048075	124
5270.593057	21.309713	6.860303	3.106235	125
5271.620479	20.694172	6.846718	3.022495	126
5272.614722	21.346430	6.840378	3.120651	127
5273.636819	21.321335	6.834100	3.119845	128
5274.623619	21.390892	6.859749	3.118320	129
5275.653677	22.255844	6.865681	3.241608	130
5276.643127	22.285997	6.850706	3.253095	131
5277.682184	23.512712	6.850621	3.432202	132
5278.660685	23.051004	6.844798	3.367668	133
5279.699456	24.218552	6.854524	3.533222	134
5280.687617	24.092302	6.854798	3.514663	135
5281.706415	23.772228	6.852460	3.469152	136
5282.704406	24.276997	6.858094	3.539905	137
5283.736978	23.147570	6.854990	3.376748	138
5284.720084	24.386099	6.854653	3.557598	139
5285.757331	22.325861	6.851784	3.258401	140
5286.726722	23.429298	6.816293	3.437250	141
5287.778779	21.568108	6.865683	3.141437	142
5288.742694	23.958424	6.847796	3.498706	143
5289.799153	21.542208	6.854786	3.142652	144
5290.758983	24.383440	6.846438	3.561478	145
5291.808634	19.744036	6.841921	2.885745	146
5292.776842	24.659748	6.837224	3.606690	147
5293.828860	19.958277	6.848666	2.914185	148
5294.805911	25.465389	6.858024	3.713226	149
5295.848526	20.748154	6.853741	3.027275	150
5296.813941	24.643215	6.840978	3.602294	151
5297.867296	21.625648	6.862092	3.151466	152
5298.832071	24.153788	6.851464	3.525347	153
5299.886086	22.114256	6.841010	3.232601	154
5300.850813	24.207481	6.835652	3.541357	155
5301.903903	22.448406	6.856870	3.273856	156
5302.870292	23.435032	6.839693	3.426328	157
5303.921801	22.297714	6.815377	3.271677	158
5304.889777	22.920820	6.856716	3.342828	159
5305.940460	22.202206	6.850892	3.240776	160
5306.909140	21.979309	6.861639	3.203216	161
5307.958012	21.257797	6.825889	3.114290	162
5308.938212	23.320286	6.859315	3.399798	163
5309.975651	20.266869	6.829365	2.967607	164
5310.957550	23.729839	6.834077	3.472282	165
5311.992169	19.595495	6.838713	2.865378	166
5312.976882	24.495449	6.854211	3.573781	167
5314.006909	20.012091	6.855283	2.919222	168
5314.996176	25.116224	6.847544	3.667917	169
5316.021593	21.005871	6.841465	3.070376	170
5317.004676	24.658075	6.849803	3.599823	171
5318.035675	22.944317	6.848912	3.350067	172
5319.024398	24.898172	6.853534	3.632896	173
5320.051528	25.041779	6.861943	3.649372	174
5321.044154	25.419281	6.856431	3.707364	175
5322.068745	26.096867	6.849890	3.809823	176
5323.073876	25.223005	6.862569	3.675447	177
5324.087320	26.747700	6.850700	3.904375	178
5325.093917	24.088747	6.853461	3.514830	179
5326.106966	26.327332	6.840796	3.848577	180
5327.112672	22.646940	6.836636	3.312585	181
5328.126393	25.813557	6.827163	3.781008	182
5329.130996	21.647232	6.864359	3.153569	183
5330.146167	24.753996	6.827412	3.625678	184
5331.148232	20.507381	6.846290	2.995401	185
5332.165835	23.475418	6.841201	3.431476	186
5333.164533	20.003222	6.855761	2.917725	187
5334.195134	22.696886	6.862051	3.307595	188
5335.181807	19.715866	6.851130	2.877754	189
5336.202265	21.673040	6.855665	3.161333	190
5337.188591	18.736984	6.813572	2.749950	191
5338.230245	21.574766	6.846976	3.150992	192
5339.217712	20.393778	6.846109	2.978886	193
5340.247529	21.385944	6.857368	3.118681	194
5341.226200	19.615660	6.854204	2.861844	195
5342.263789	21.666874	6.854702	3.160878	196
5343.244965	19.952894	6.844092	2.915346	197
5344.270036	21.310486	6.850824	3.110646	198
5345.273829	21.071299	6.839982	3.080607	199
5346.287250	21.925219	6.835087	3.207746	200
5347.292153	21.706760	6.854464	3.166807	201
5348.304966	22.212919	6.833179	3.250745	202
5349.308926	22.380669	6.863135	3.260998	203
5350.322908	22.522230	6.855309	3.285370	204
5351.326192	22.488287	6.847044	3.284379	205
5352.341417	22.489204	6.835811	3.289910	206
5353.342944	22.552530	6.841292	3.296531	207
5354.359838	21.896015	6.845264	3.198710	208
5355.359206	22.810768	6.848866	3.330590	209
5356.389807	22.365475	6.856657	3.261863	210
5357.364928	21.570961	6.846070	3.150853	211
5358.410262	21.763189	6.830309	3.186267	212
5359.380253	21.775820	6.837815	3.184617	213
5360.419500	20.324614	6.838107	2.972257	214
5361.409034	22.897903	6.852262	3.341656	215
5362.438609	20.342264	6.852182	2.968728	216
5363.414033	22.438061	6.859263	3.271206	217
5364.468174	21.402020	6.836010	3.130776	218
5365.430986	22.598385	6.833016	3.307234	219
5366.476980	20.161951	6.843888	2.945979	220
5367.458666	23.585007	6.866825	3.434631	221
5368.495896	20.693052	6.816689	3.035646	222
5369.477135	23.252756	6.855788	3.391697	223
5370.524146	22.515474	6.846724	3.288504	224
5371.484276	22.165516	6.856043	3.232990	225
5372.531837	21.763958	6.838507	3.182560	226
5373.513670	22.253645	6.845325	3.250926	227
5374.549616	21.914274	6.846436	3.200830	228
5375.521985	21.023806	6.834366	3.076190	229
5376.577019	22.678175	6.858148	3.306749	230
5377.540578	20.578379	6.850490	3.003928	231
5378.584664	20.604406	6.806880	3.026997	232
5379.570148	21.499535	6.853172	3.137166	233
5380.600984	20.270546	6.851876	2.958394	234
5381.578666	20.491646	6.834084	2.998449	235
5382.617319	19.543900	6.798178	2.874873	236
5383.607847	22.074167	6.856280	3.219555	237
5384.633579	19.270645	6.852963	2.812016	238
5385.615905	21.350327	6.851855	3.115992	239
5386.659313	21.283928	6.853139	3.105720	240
5387.634992	21.647398	6.827257	3.170732	241
5388.663380	21.026566	6.836605	3.075586	242
5389.664782	22.883324	6.862571	3.334512	243
5390.689752	23.558327	6.830790	3.448844	244
5391.673205	22.251627	6.842612	3.251920	245
5392.705995	24.609892	6.849957	3.592708	246
5393.691814	22.435808	6.846478	3.276986	247
5394.713177	24.044500	6.834368	3.518175	248
5395.710476	22.160088	6.850387	3.234867	249
5396.742660	24.433039	6.835410	3.574481	250
5397.728749	21.906931	6.846249	3.199844	251
5398.750567	23.628407	6.840562	3.454162	252
5399.757306	21.205410	6.857004	3.092518	253
5400.780283	23.234838	6.852402	3.390759	254
5401.765338	19.611408	6.835811	2.868922	255
5402.787784	21.898901	6.852176	3.195905	0
5403.793939	19.261133	6.854309	2.810077	1
5404.806891	21.193565	6.845213	3.096115	2
5405.800098	18.154005	6.856003	2.647899	3
5406.835203	20.967422	6.839947	3.065436	4
5407.817251	17.734705	6.849022	2.589378	5
5408.842250	20.105654	6.860891	2.930473	6
5409.846271	18.579119	6.865574	2.706128	7
5410.859159	19.721655	6.830243	2.887402	8
5411.852397	17.723349	6.841255	2.590657	9
5412.886560	20.031649	6.854170	2.922549	10
5413.870948	17.753403	6.838227	2.596200	11
5414.892908	19.477345	6.844294	2.845779	12
5415.887806	18.099888	6.867750	2.635490	13
5416.910844	19.530729	6.806941	2.869237	14
5417.916386	19.549669	6.843860	2.856527	15
5418.938831	20.813940	6.851022	3.038078	16
5419.923264	18.725311	6.831159	2.741162	17
5420.945940	19.839035	6.848403	2.896885	18
5421.950455	20.064198	6.854342	2.927224	19
5422.964266	20.019718	6.847847	2.923506	20
5423.956392	19.068739	6.841148	2.787360	21
5424.993780	20.690531	6.848042	3.021379	22
5425.972888	18.907417	6.850149	2.760147	23
5427.001571	19.261734	6.856143	2.809412	24
5428.000300	20.274397	6.839130	2.964470	25
5429.030869	20.176573	6.852134	2.944568	26
5430.005473	19.011942	6.845890	2.777133	27
5431.039134	18.649965	6.837145	2.727742	28
5432.032254	20.652601	6.848427	3.015671	29
5433.069050	20.256413	6.852425	2.956094	30
5434.037764	19.376652	6.849875	2.828760	31
5435.087852	20.076471	6.850519	2.930650	32
