time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3401.365189	21.710035	6.861083	3.164229	71
3402.335939	22.134151	6.850119	3.231207	72
3403.370142	22.697411	6.849433	3.313765	73
3404.367331	23.516371	6.863765	3.426162	74
3405.386182	22.147436	6.854437	3.231110	75
3406.375030	23.326004	6.846629	3.406933	76
3407.405790	21.379023	6.839840	3.125661	77
3408.403825	22.977606	6.866126	3.346517	78
3409.438202	21.751005	6.861814	3.169863	79
3410.425404	23.062092	6.874241	3.354857	80
3411.447451	23.928659	6.855128	3.490622	81
3412.445425	24.283451	6.870564	3.534419	82
3413.464082	24.733242	6.822774	3.625101	83
3414.450286	26.036211	6.859599	3.795588	84
3415.490511	24.911097	6.848756	3.637317	85
3416.477433	25.866289	6.860672	3.770227	86
3417.509634	24.942720	6.857379	3.637355	87
3418.484683	25.693432	6.866648	3.741772	88
3419.519127	25.815540	6.869409	3.758044	89
3420.514060	25.268454	6.857723	3.684671	90
3421.537501	26.925821	6.839605	3.936751	91
3422.520449	26.450161	6.864139	3.853384	92
3423.553178	27.255108	6.843351	3.982714	93
3424.536461	27.361389	6.850909	3.993834	94
3425.580583	26.446785	6.869555	3.849854	95
3426.552882	27.547253	6.844283	4.024856	96
3427.600093	25.617792	6.854173	3.737547	97
3428.569926	27.129473	6.850718	3.960092	98
3429.620728	25.943909	6.854650	3.784863	99
3430.587539	28.015074	6.845188	4.092667	100
3431.641895	27.046545	6.868050	3.938024	101
3432.605913	29.802464	6.862299	4.342927	102
3433.662976	27.584856	6.858184	4.022181	103
3434.622982	31.057524	6.862107	4.525946	104
3435.672944	27.789425	6.832254	4.067388	105
3436.640957	31.212921	6.858914	4.550709	106
3437.703733	29.530283	6.867299	4.300131	107
3438.656783	30.056652	6.857688	4.382914	108
3439.713891	30.636068	6.856979	4.467867	109
3440.671156	28.451994	6.852994	4.151761	110
3441.745400	31.102718	6.858374	4.534999	111
3442.685812	27.331257	6.869441	3.978673	112
3443.754211	31.831739	6.858156	4.641443	113
3444.712202	26.623497	6.860860	3.880490	114
3445.783292	31.362333	6.863846	4.569207	115
3446.729716	26.943151	6.868061	3.922964	116
3447.789631	31.834532	6.863137	4.638482	117
3448.747500	27.693495	6.852668	4.041272	118
3449.807295	31.452381	6.848889	4.592333	119
3450.754936	28.391140	6.864624	4.135862	120
3451.824856	30.835098	6.843229	4.505929	121
3452.783314	29.537189	6.860006	4.305709	122
3453.841561	30.300627	6.863357	4.414841	123
3454.792444	29.433815	6.838117	4.304375	124
3455.858996	30.504326	6.866016	4.442799	125
3456.823568	30.565948	6.842543	4.467045	126
3457.884204	29.592987	6.866916	4.309502	127
3458.832647	30.903736	6.843990	4.515456	128
3459.899835	30.361267	6.861312	4.424994	129
3460.864024	31.632736	6.862661	4.609398	130
3461.905142	30.879152	6.857159	4.503199	131
3462.875181	32.324390	6.859995	4.712014	132
3463.930353	31.513248	6.873692	4.584618	133
3464.907295	32.767338	6.861073	4.775834	134
3465.934929	31.205538	6.853503	4.553225	135
3466.917105	32.491455	6.839338	4.750672	136
3467.951034	31.400515	6.838487	4.591734	137
3468.936650	32.670654	6.848360	4.770581	138
3469.978113	32.159424	6.843880	4.699005	139
3470.966536	33.062759	6.851745	4.825451	140
3471.984594	32.618397	6.853459	4.759407	141
3472.974320	33.322514	6.851051	4.863854	142
3474.013192	33.154945	6.868857	4.826850	143
3474.992423	33.604862	6.854513	4.902589	144
3476.020268	33.354435	6.863141	4.859938	145
3477.011267	34.235893	6.840103	5.005173	146
3478.038666	34.236439	6.830228	5.012488	147
3479.039697	35.037758	6.862822	5.105445	148
3480.056773	35.373825	6.847908	5.165639	149
3481.057072	35.343483	6.852744	5.157567	150
3482.074270	35.935844	6.834970	5.257645	151
3483.063865	35.783264	6.852499	5.221930	152
3484.091482	36.502731	6.851209	5.327926	153
3485.080690	35.485985	6.863627	5.170151	154
3486.109109	36.205910	6.854961	5.281709	155
3487.098206	35.140732	6.846406	5.132727	156
3488.137202	35.877789	6.842422	5.243435	157
3489.115680	35.049015	6.853980	5.113674	158
3490.154749	35.384441	6.849830	5.165740	159
3491.132606	35.455032	6.851363	5.174888	160
3492.172777	35.434761	6.849999	5.172958	161
3493.150773	35.558838	6.849218	5.191664	162
3494.191868	35.453842	6.858448	5.169368	163
3495.168487	36.253727	6.852257	5.290771	164
3496.201462	35.205204	6.848603	5.140495	165
3497.185847	36.678169	6.855054	5.350530	166
3498.231820	35.717312	6.844547	5.218360	167
3499.203952	37.399490	6.848116	5.461282	168
3500.252635	36.732506	6.833791	5.375129	169
3501.221608	37.875351	6.862027	5.519558	170
3502.273280	37.736828	6.857188	5.503252	171
3503.239340	37.657440	6.811497	5.528512	172
3504.293888	38.472374	6.867132	5.602394	173
3505.255275	37.209038	6.848349	5.433286	174
3506.313707	39.022167	6.861964	5.686735	175
3507.271971	36.103271	6.843678	5.275419	176
3508.321872	39.437424	6.858921	5.749801	177
3509.287543	34.856468	6.849786	5.088695	178
3510.340355	39.592678	6.859383	5.772047	179
3511.314168	34.189812	6.846249	4.993948	180
3512.358148	39.262966	6.842917	5.737753	181
3513.330061	34.211735	6.846675	4.996840	182
3514.376362	39.018539	6.849313	5.696709	183
3515.337224	33.553562	6.811881	4.925741	184
3516.404213	38.293430	6.855693	5.585640	185
3517.354978	34.392330	6.846888	5.023061	186
3518.410695	37.777843	6.863301	5.504325	187
