time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
8592.956349	14.154527	6.849537	2.066494	107
8594.015542	13.006574	6.836505	1.902518	108
8594.974171	17.542849	6.844410	2.563092	109
8596.020522	14.833159	6.844728	2.167093	110
8597.006368	16.821594	6.850477	2.455536	111
8598.022138	17.355400	6.811140	2.548090	112
8599.022569	15.825727	6.840231	2.313625	113
8600.043574	17.781891	6.834930	2.601620	114
8601.034685	18.078955	6.825286	2.648820	115
8602.064343	17.404476	6.856715	2.538311	116
8603.057760	17.549530	6.851842	2.561287	117
8604.078992	16.197069	6.861626	2.360530	118
8605.084663	15.392412	6.836164	2.251616	119
8606.091401	15.035232	6.840305	2.198035	120
8607.098908	14.812639	6.872689	2.155290	121
8608.104011	14.539805	6.852803	2.121731	122
8609.101420	15.404740	6.851243	2.248459	123
8610.121184	13.988577	6.839705	2.045202	124
8611.111261	16.714527	6.860717	2.436266	125
8612.146968	14.015718	6.849373	2.046278	126
8613.121161	19.037107	6.850740	2.778840	127
8614.179414	14.829287	6.855217	2.163212	128
8615.128528	18.031870	6.833827	2.638620	129
8616.204530	16.063944	6.853004	2.344073	130
8617.145681	16.948139	6.841340	2.477313	131
8618.219526	16.459980	6.854675	2.401278	132
8619.172853	18.255285	6.834426	2.671078	133
8620.223458	16.042204	6.844421	2.343837	134
8621.204841	19.634232	6.838707	2.871045	135
8622.246912	16.682743	6.853850	2.434069	136
8623.215021	20.371380	6.856255	2.971211	137
8624.277530	15.243069	6.856965	2.223005	138
8625.218144	20.357664	6.852807	2.970705	139
8626.291025	14.744068	6.845338	2.153885	140
8627.241955	20.378475	6.849437	2.975204	141
8628.315119	14.603824	6.850948	2.131650	142
8629.253923	20.860735	6.853246	3.043921	143
8630.326301	15.909663	6.848772	2.322995	144
8631.281725	19.269835	6.847207	2.814262	145
8632.335313	17.029400	6.841035	2.489302	146
8633.306830	18.729700	6.831166	2.741801	147
8634.346496	17.338034	6.844888	2.532990	148
8635.326691	19.107862	6.857546	2.786400	149
8636.348542	17.924242	6.856141	2.614334	150
8637.345532	19.875771	6.843468	2.904342	151
8638.364243	18.250254	6.852242	2.663399	152
8639.360518	20.369070	6.846213	2.975232	153
8640.379192	18.867607	6.839438	2.758649	154
8641.374738	20.746256	6.838190	3.033881	155
8642.404227	18.672073	6.838142	2.730577	156
8643.389391	20.724672	6.832911	3.033067	157
8644.413343	20.489420	6.846950	2.992489	158
8645.421033	20.610043	6.833439	3.016057	159
8646.434167	21.409777	6.826350	3.136343	160
8647.440337	21.025616	6.852305	3.068400	161
8648.467488	20.504192	6.852552	2.992198	162
8649.448436	22.385904	6.834979	3.275198	163
8650.481191	20.604799	6.853846	3.006312	164
8651.456321	22.989105	6.856313	3.352984	165
8652.516180	18.808130	6.848809	2.746190	166
8653.468670	22.508261	6.858084	3.282004	167
8654.528381	18.118103	6.829291	2.652999	168
8655.473049	23.584475	6.820379	3.457942	169
8656.550966	19.308527	6.863891	2.813059	170
8657.499677	24.656818	6.844637	3.602356	171
8658.549283	19.046160	6.832006	2.787784	172
8659.537921	23.414507	6.862428	3.411986	173
8660.561627	18.791451	6.845970	2.744893	174
8661.551153	23.985563	6.839775	3.506777	175
8662.581228	20.861841	6.852712	3.044319	176
8663.563715	24.509235	6.839758	3.583348	177
8664.602574	21.759872	6.832032	3.184978	178
8665.579046	25.087025	6.843092	3.666036	179
8666.615735	20.528131	6.853959	2.995077	180
8667.591431	24.207754	6.856798	3.530475	181
8668.639901	19.465057	6.834352	2.848120	182
8669.610959	24.469591	6.849162	3.572640	183
8670.661929	20.238129	6.857737	2.951138	184
8671.615827	25.807838	6.831815	3.777596	185
8672.687075	19.655149	6.847026	2.870611	186
8673.635768	25.977377	6.853883	3.790169	187
8674.700219	20.055256	6.866834	2.920597	188
8675.656573	25.574593	6.836350	3.740972	189
8676.702470	21.761946	6.860521	3.172055	190
8677.685263	25.407967	6.856496	3.705678	191
8678.730695	21.634169	6.864985	3.151379	192
8679.702560	26.135805	6.852782	3.813897	193
8680.749039	21.297474	6.858600	3.105222	194
8681.710771	27.370104	6.829868	4.007413	195
8682.755988	21.709072	6.855329	3.166744	196
8683.726957	26.953083	6.830198	3.946164	197
8684.773219	22.950420	6.842392	3.354152	198
8685.752291	25.898056	6.855674	3.777609	199
8686.793006	24.776384	6.850288	3.616838	200
8687.766503	25.535378	6.838826	3.733883	201
8688.812200	25.243687	6.828689	3.696711	202
8689.770912	26.308899	6.845616	3.843175	203
8690.836459	25.351904	6.830170	3.711753	204
8691.803114	25.391552	6.831938	3.716596	205
8692.838426	26.266510	6.840046	3.840107	206
8693.824503	26.641451	6.848591	3.890063	207
8694.849589	25.060329	6.822229	3.673335	208
8695.849958	27.567253	6.837003	4.032067	209
8696.863073	25.976772	6.814270	3.812114	210
8697.860539	29.570728	6.849546	4.317181	211
8698.879268	28.070868	6.846709	4.099906	212
8699.884549	29.498894	6.855155	4.303169	213
8700.896274	27.636435	6.802984	4.062399	214
8701.895696	28.585669	6.845673	4.175728	215
8702.922957	25.040760	6.856079	3.652344	216
8703.908872	29.571970	6.854045	4.314528	217
8704.947682	22.503502	6.854329	3.283108	218
8705.923091	30.916800	6.848766	4.514215	219
8706.968344	23.369558	6.845854	3.413681	220
8707.937256	30.905720	6.862238	4.503738	221
8708.998169	24.526529	6.860857	3.574850	222
8709.944453	31.391426	6.830324	4.595891	223
8711.002523	26.379196	6.832949	3.860588	224
8711.964320	30.261068	6.814359	4.440780	225
8713.027583	27.839188	6.840755	4.069607	226
8713.983113	30.466852	6.834644	4.457708	227
8715.039733	27.873713	6.838350	4.076087	228
8716.000512	30.291702	6.812882	4.446239	229
8717.055990	27.437880	6.848635	4.006329	230
8718.018406	30.230921	6.819933	4.432730	231
8719.071264	27.098759	6.832436	3.966193	232
8720.038146	30.528744	6.839259	4.463750	233
8721.088527	27.369675	6.856851	3.991581	234
8722.053270	29.735264	6.842510	4.345666	235
8723.107865	28.474310	6.843353	4.160871	236
8724.070831	29.899778	6.828059	4.378957	237
8725.126686	28.732302	6.825178	4.209751	238
8726.086416	29.807980	6.833335	4.362143	239
8727.136720	31.243448	6.844015	4.565076	240
8728.104727	30.024424	6.834186	4.393270	241
8729.166863	29.891380	6.830922	4.375893	242
8730.135475	30.424873	6.851768	4.440442	243
8731.183072	29.144249	6.845670	4.257326	244
8732.144956	32.545261	6.845443	4.754296	245
8733.196823	28.937809	6.846865	4.226432	246
8734.178116	33.161709	6.846053	4.843917	247
8735.197541	31.239834	6.860597	4.553515	248
8736.198624	33.711109	6.835033	4.932107	249
8737.206747	33.761158	6.831827	4.941747	250
8738.215954	34.219669	6.848693	4.996525	251
8739.224400	35.104191	6.847042	5.126914	252
8740.225223	36.098167	6.818918	5.293827	253
8741.258191	33.140335	6.832005	4.850748	254
8742.241826	35.284462	6.826841	5.168490	255
8743.280587	31.324383	6.841812	4.578375	0
8744.255806	35.445297	6.851673	5.173233	1
8745.304004	30.081562	6.862892	4.383220	2
8746.277403	36.114365	6.838722	5.280865	3
8747.313299	30.386251	6.835514	4.445350	4
8748.277339	37.268749	6.846284	5.443646	5
8749.340668	31.837570	6.851192	4.647012	6
8750.293644	37.286613	6.841080	5.450398	7
8751.356922	33.387024	6.836442	4.883685	8
8752.312093	37.075642	6.855422	5.408221	9
8753.372148	34.862251	6.847360	5.091342	10
8754.341909	35.177185	6.852619	5.133393	11
8755.376995	36.542610	6.846707	5.337254	12
8756.359153	33.984768	6.834189	4.972758	13
8757.394217	37.050655	6.826712	5.427307	14
8758.378494	33.699520	6.859545	4.912793	15
8759.409022	36.735535	6.856577	5.357708	16
8760.397811	33.859871	6.847151	4.945104	17
8761.426228	37.882919	6.828207	5.548005	18
8762.412545	33.282505	6.835449	4.869103	19
8763.442916	35.029625	6.849517	5.114174	20
8764.433423	35.187454	6.845193	5.140462	21
8765.457952	34.599705	6.843749	5.055666	22
8766.443001	37.414150	6.847365	5.464022	23
8767.474352	35.558537	6.852298	5.189287	24
8768.463833	38.860806	6.839866	5.681516	25
8769.487424	37.344959	6.798980	5.492730	26
8770.482765	40.496216	6.838234	5.922029	27
8771.503699	39.812855	6.850626	5.811565	28
8772.502156	41.507156	6.858012	6.052361	29
8773.515853	39.671967	6.848645	5.792675	30
8774.517689	41.231808	6.836064	6.031513	31
8775.533742	38.653996	6.841487	5.649940	32
8776.530966	40.196987	6.813717	5.899422	33
8777.565175	35.386509	6.843886	5.170528	34
8778.557436	40.085743	6.844957	5.856245	35
8779.578545	34.568226	6.809310	5.076612	36
8780.559376	43.050457	6.849563	6.285139	37
8781.612057	34.928123	6.861638	5.090348	38
8782.575094	44.030388	6.834732	6.442153	39
8783.621574	37.217026	6.821375	5.455942	40
8784.601248	41.089924	6.845845	6.002170	41
8785.640703	39.719131	6.831445	5.814163	42
8786.619231	39.696712	6.840831	5.802908	43
8787.656645	41.520470	6.847318	6.063757	44
8788.637727	38.573105	6.835534	5.643028	45
8789.670114	41.403725	6.828372	6.063484	46
8790.645723	39.790257	6.842381	5.815264	47
8791.688100	41.406918	6.832013	6.060720	48
8792.674344	37.153313	6.842587	5.429718	49
8793.705522	40.497334	6.855165	5.907566	50
8794.691556	36.833347	6.851401	5.376032	51
8795.726652	40.848644	6.821160	5.988519	52
8796.710899	37.485493	6.855022	5.468326	53
8797.744751	40.696407	6.850743	5.940437	54
8798.716707	38.172745	6.814849	5.601407	55
8799.772651	38.021847	6.834124	5.563529	56
8800.745331	38.607460	6.833173	5.650005	57
8801.791939	38.048416	6.836683	5.565332	58
8802.753942	40.164352	6.846054	5.866789	59
8803.807255	38.370983	6.860170	5.593300	60
8804.774116	42.549423	6.838658	6.221896	61
8805.822436	38.824184	6.840237	5.675855	62
8806.801285	42.824852	6.844899	6.256462	63
8807.834557	39.573917	6.847806	5.779066	64
8808.812340	45.015823	6.844091	6.577326	65
8809.846787	41.128387	6.843478	6.009866	66
8810.831441	45.778316	6.836857	6.695814	67
